,day,daily-case,daily-death,daily-vaccin
153,2021-06-03,372.9770813280366,1.6216988216486072,40937.00000740463
154,2021-06-04,372.99236044267883,1.2072329405495357,42728.333335801544
155,2021-06-05,362.99745348089294,0.40241098018317856,24560.11111193385
156,2021-06-06,351.6658178269643,0.8008036600610596,40451.37037064462
157,2021-06-07,329.8886059423214,0.9336012200203533,48916.123456881534
158,2021-06-08,412.62953531410716,0.3112004066734511,32901.70781896051
159,2021-06-09,465.87651177136905,0.7704001355578171,29864.569272986835
160,2021-06-10,373.958837257123,1.256800045185939,28566.856424328944
161,2021-06-11,362.9862790857076,1.0856000150619796,23746.618808109648
162,2021-06-12,410.3287596952359,0.6952000050206598,25448.87293603655
163,2021-06-13,433.10958656507864,0.8984000016735533,41292.957645345516
164,2021-06-14,497.36986218835955,0.9661333338911845,63680.6525484485
165,2021-06-15,597.1232873961198,0.32204444463039483,94775.55084948284
166,2021-06-16,688.37442913204,0.4406814815434649,145920.85028316095
167,2021-06-17,635.12480971068,1.146893827181155,201943.95009438696
168,2021-06-18,601.0416032368934,1.7156312757270518,190086.98336479565
169,2021-06-19,615.3472010789645,2.238543758575684,126507.32778826523
170,2021-06-20,510.1157336929882,1.7461812528585614,63258.10926275508
171,2021-06-21,438.0385778976627,0.9153937509528539,21086.03642091836
172,2021-06-22,387.67952596588754,1.305131250317618,26089.01214030612
173,2021-06-23,393.55984198862916,1.768377083439206,125727.0040467687
174,2021-06-24,731.519947329543,1.2561256944797352,195656.66801558956
175,2021-06-25,785.8399824431809,1.085375231493245,191546.88933852987
176,2021-06-26,543.2799941477269,1.0284584104977483,163524.62977950997
177,2021-06-27,581.7599980492423,1.6761528034992494,120465.54325983666
178,2021-06-28,596.5866660164141,2.2253842678330833,109276.18108661223
179,2021-06-29,626.1955553388048,1.0751280892776944,129717.39369553741
180,2021-06-30,815.7318517796016,1.3583760297592313,116504.79789851246
181,2021-07-01,928.5772839265338,1.4527920099197438,60723.59929950415
182,2021-07-02,1074.5257613088445,1.150930669973248,38121.199766501384
183,2021-07-03,1304.508587102948,2.3836435566577494,28776.733255500458
184,2021-07-04,1474.169529034316,4.4612145188859165,21491.577751833483
185,2021-07-05,1603.723176344772,5.4870715062953055,19545.85925061116
186,2021-07-06,1597.574392114924,4.495690502098435,25798.953083537053
187,2021-07-07,1744.1914640383081,4.165230167366144,27199.317694512352
188,2021-07-08,2116.7304880127695,3.721743389122048,25676.43923150412
189,2021-07-09,2520.910162670923,4.2405811297073495,27553.146410501373
190,2021-07-10,2826.636720890308,5.746860376569117,22784.048803500456
191,2021-07-11,3205.545573630103,6.248953458856373,15291.016267833484
192,2021-07-12,3513.8485245433676,6.416317819618791,14257.338755944495
193,2021-07-13,3904.9495081811224,27.1387726065396,32384.112918648167
194,2021-07-14,4617.649836060374,38.0462575355132,46313.70430621606
195,2021-07-15,5064.883278686791,18.682085845171066,44480.90143540536
196,2021-07-16,5369.29442622893,15.894028615057023,40036.63381180179
197,2021-07-17,6823.764808742977,41.631342871685675,30015.54460393393
198,2021-07-18,7559.921602914325,40.543780957228556,24754.84820131131
199,2021-07-19,7214.9738676381085,25.51459365240952,25893.949400437104
200,2021-07-20,7707.65795587937,29.171531217469838,29443.983133479036
201,2021-07-21,8600.219318626458,29.057177072489946,34756.66104449301
202,2021-07-22,9915.406439542152,31.685725690829983,48524.88701483101
203,2021-07-23,11954.468813180718,32.22857523027666,57535.62900494367
204,2021-07-24,12752.15627106024,31.409525076758886,64089.87633498123
205,2021-07-25,12300.718757020079,20.803175025586295,91663.62544499374
206,2021-07-26,12348.906252340026,42.267725008528764,163782.5418149979
207,2021-07-27,11673.302084113342,127.08924166950959,246326.51393833265
208,2021-07-28,11279.100694704446,219.69641388983655,254349.83797944422
209,2021-07-29,12239.366898234815,221.23213796327886,287962.2793264814
210,2021-07-30,13099.455632744939,186.07737932109296,320643.42644216045
211,2021-07-31,13372.151877581646,191.69245977369766,268162.14214738685
212,2021-08-01,12852.050625860547,255.2308199245659,341164.3807157956
213,2021-08-02,12577.350208620182,296.41027330818866,405917.79357193183
214,2021-08-03,12573.116736206728,315.80342443606287,333346.26452397724
215,2021-08-04,11953.372245402243,335.6011414786876,367551.4215079924
216,2021-08-05,12112.790748467414,288.86704715956256,447500.1405026641
217,2021-08-06,12213.596916155804,223.2890157198542,427666.38016755466
218,2021-08-07,12961.8656387186,243.7630052399514,435072.79338918487
219,2021-08-08,14258.288546239533,331.25433507998383,508681.59779639496
220,2021-08-09,14011.429515413178,354.41811169332794,814908.8659321317
221,2021-08-10,13629.143171804391,341.472703897776,975380.9553107106
222,2021-08-11,14168.714390601463,314.824234632592,963329.6517702369
223,2021-08-12,14564.238130200487,313.608078210864,879142.8839234123
